entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2025-06-06 16:35:00,2025-06-06 17:29:00,1,21785.649999999998,21747.455731010436,1.31,-50.82049237632656,-1.0164098475265313,sl,25.262845993041992,0.35000000000000003,0.786,9949.179507623674
2025-06-09 09:40:00,2025-06-09 10:01:00,1,21721.655390625,21745.676530723573,4.14,96.96352000808716,1.9491762096319145,tp,8.007046699523926,0.455,2.4839999999999995,10046.14302763176
2025-06-11 09:20:00,2025-06-11 09:31:00,1,21881.55578125,21866.265438632967,3.35,-53.23264776706452,-1.0597628885164971,sl,9.993561744689941,0.455,2.01,9992.910379864696
2025-06-11 09:50:00,2025-06-11 10:56:00,1,21879.95421875,21911.787665252687,3.13,97.76068755340576,1.956600906786666,tp,10.611148834228516,0.455,1.878,10090.671067418101
2025-06-11 13:40:00,2025-06-11 14:05:00,1,21915.255,21900.60693986893,3.5100000000000002,-53.520691060063676,-1.0607954753946411,sl,9.565373420715332,0.455,2.106,10037.150376358039
2025-06-13 08:50:00,2025-06-13 10:01:00,1,21550.225390625,21602.10170478821,1.93,98.96328633499145,1.9719398957714953,tp,17.292104721069336,0.525,1.158,10136.11366269303
2025-06-16 14:35:00,2025-06-16 15:22:00,1,21785.354609375,21821.97156894684,2.7600000000000002,99.40680841827393,1.9614383130716173,tp,12.205653190612793,0.455,1.6560000000000001,10235.520471111304
2025-06-16 16:45:00,2025-06-16 17:00:00,1,21874.550390624998,21939.931099319456,1.56,101.0579055633545,1.9746510370152643,tp,21.793569564819336,0.35000000000000003,0.9359999999999999,10336.578376674657
2025-06-17 07:15:00,2025-06-17 07:33:00,1,21856.424609375,21830.870105171205,2.04,-53.35518857574314,-1.0323568715184037,sl,16.836336135864258,0.525,1.224,10283.223188098915
2025-06-17 08:10:00,2025-06-17 08:16:00,1,21852.12578125,21831.294924640657,2.5,-53.57714152335939,-1.042030121166014,sl,13.687237739562988,0.525,1.5,10229.646046575555
2025-06-17 08:25:00,2025-06-17 10:05:00,1,21849.52421875,21827.197782421114,2.32,-53.18933228301833,-1.0399056241212534,sl,14.684290885925293,0.525,1.392,10176.456714292537
2025-06-19 07:40:00,2025-06-19 08:13:00,1,21671.424609375,21656.88580312729,3.5700000000000003,-54.04553830432633,-1.0621680968469298,sl,9.492537498474121,0.525,2.142,10122.41117598821
2025-06-19 09:55:00,2025-06-19 10:21:00,1,21626.655390625,21605.11581571579,2.38,-52.692188283918554,-1.0410995437314752,sl,14.159716606140137,0.455,1.428,10069.718987704293
2025-06-19 12:00:00,2025-06-19 13:14:00,1,21611.854609375,21589.29285247803,2.2600000000000002,-52.345570587156566,-1.039662986644881,sl,14.841171264648438,0.455,1.356,10017.373417117136
2025-06-24 07:50:00,2025-06-24 08:34:00,1,22032.424609375,22057.870939445496,3.93,97.64607717704773,1.9495345358733556,tp,8.482110023498535,0.525,2.358,10115.019494294183
2025-07-01 13:55:00,2025-07-01 14:51:00,1,22643.755,22631.020952777864,4.0600000000000005,-54.136231721875106,-1.070412800537122,sl,8.2893648147583,0.455,2.4360000000000004,10060.883262572308
