entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2026-04-17 15:25:00,2026-04-17 15:47:00,1,26474.655390625,26515.319690589906,2.81,112.58068290138246,1.969547969642223,tp,13.554766654968262,0.455,1.686,11544.714820952691
2026-04-28 14:35:00,2026-04-28 15:25:00,-1,27005.600390625,26934.440592956544,1.62,114.30687222290041,1.9802459219770947,tp,23.719932556152344,0.455,0.972,11659.021693175593
2026-04-28 15:20:00,2026-04-28 15:43:00,-1,26939.89921875,26987.471497535706,1.23,-59.25190290641695,-1.0164129455406892,sl,31.51485252380371,0.455,0.738,11599.769790269176
2026-05-04 07:05:00,2026-05-04 09:03:00,1,27841.02421875,27822.01272954941,3.09,-60.59950162982715,-1.044839729158469,sl,12.474326133728027,0.525,1.8539999999999999,11539.170288639349
2026-05-05 08:20:00,2026-05-05 08:32:00,1,27748.725390625,27734.442478561403,4.12,-61.31759770202337,-1.0627730793156311,sl,9.321941375732422,0.525,2.472,11477.852690937325
2026-05-13 06:25:00,2026-05-13 07:31:00,1,29159.12578125,29207.890967559815,2.35,113.18818782806397,1.972288560863568,tp,16.255062103271484,0.525,1.41,11591.040878765389
2026-05-13 07:45:00,2026-05-13 09:15:00,1,29206.12578125,29246.42338962555,2.87,113.93213603782655,1.965865485757169,tp,13.432536125183105,0.525,1.722,11704.973014803216
2026-05-13 09:10:00,2026-05-13 09:50:00,1,29244.55578125,29225.10693319321,3.0500000000000003,-61.14898657321709,-1.0448377197603502,sl,12.765898704528809,0.455,1.83,11643.824028229998
2026-05-13 10:40:00,2026-05-13 11:10:00,1,29277.155390625,29324.01181114197,2.48,114.71592288208008,1.9704166363894857,tp,15.618806838989258,0.455,1.488,11758.539951112078
2026-05-13 15:00:00,2026-05-13 15:10:00,1,29319.255,29293.43671234131,2.3000000000000003,-60.76206161498857,-1.0334967073738088,sl,17.012191772460938,0.455,1.3800000000000001,11697.77788949709
2026-05-14 03:25:00,2026-05-14 04:46:00,1,29572.725390625,29542.231647872926,1.93,-60.01092351150372,-1.0260226186271646,sl,20.129161834716797,0.525,1.158,11637.766965985586
2026-05-14 14:45:00,2026-05-14 15:36:00,1,29488.05578125,29456.679713325502,1.87,-59.79524701881273,-1.027606880144275,sl,20.717378616333008,0.455,1.122,11577.971718966774
2026-05-14 19:00:00,2026-05-14 19:29:00,1,29695.550390624998,29648.33597717285,1.23,-58.81172854614168,-1.015924550062558,sl,31.276275634765625,0.35000000000000003,0.738,11519.159990420632
2026-05-15 16:25:00,2026-05-15 16:31:00,1,29203.854609375,29150.47429664612,1.08,-58.2987377471916,-1.0122046710988133,sl,35.38687515258789,0.455,0.648,11460.86125267344
2026-05-19 08:05:00,2026-05-19 08:21:00,1,28896.12578125,28852.59410800934,1.32,-58.25380867767238,-1.0165694775178211,sl,28.821115493774414,0.525,0.792,11402.607443995768
2026-05-19 08:35:00,2026-05-19 10:07:00,1,28884.62578125,28985.27901763916,1.1300000000000001,113.060157119751,1.9830579571391762,tp,33.55107879638672,0.525,0.678,11515.667601115518
2026-05-19 15:35:00,2026-05-19 16:06:00,1,28855.854609375,28810.448010520937,1.27,-58.42838054466155,-1.014763235072913,sl,30.07106590270996,0.455,0.762,11457.239220570857
2026-05-19 16:05:00,2026-05-19 16:30:00,-1,28789.39921875,28836.291303634644,1.22,-57.94034355926425,-1.0114189368628264,sl,31.061389923095703,0.455,0.732,11399.298877011594
2026-05-20 08:30:00,2026-05-20 10:00:00,1,28888.225390625,28974.44157333374,1.32,113.01336117553711,1.9828124939060183,tp,28.738727569580078,0.525,0.792,11512.312238187129
2026-05-20 13:30:00,2026-05-20 13:55:00,1,29077.755,29046.480455474855,1.85,-58.96790737151965,-1.0244320367878674,sl,20.649696350097656,0.455,1.11,11453.34433081561
2026-05-20 15:25:00,2026-05-20 15:58:00,1,29083.255,29050.441265182497,1.76,-58.80817327880731,-1.0269170572403374,sl,21.675823211669922,0.455,1.056,11394.536157536802
2026-05-21 15:20:00,2026-05-21 15:33:00,-1,29158.89921875,29205.729454040527,1.22,-57.86488705444247,-1.0156602472346947,sl,31.020156860351562,0.455,0.732,11336.67127048236
2026-05-22 02:45:00,2026-05-22 03:21:00,1,29487.424609375,29533.920326423646,2.43,111.52659242820741,1.9675368504085085,tp,15.49857234954834,0.525,1.458,11448.197862910567
2026-05-22 07:55:00,2026-05-22 08:33:00,1,29529.424609375,29509.668265724184,2.94,-59.847650333402406,-1.0455383642048073,sl,12.970895767211914,0.525,1.764,11388.350212577165
2026-05-22 09:35:00,2026-05-22 09:56:00,1,29525.45421875,29497.302237586977,2.04,-58.65404157256931,-1.0300709141837325,sl,18.5679874420166,0.455,1.224,11329.696171004596
2026-05-22 10:20:00,2026-05-22 10:31:00,1,29515.655390625,29486.072646217348,1.93,-58.25269670677044,-1.0283187797366191,sl,19.52182960510254,0.455,1.158,11271.443474297826
2026-05-25 08:35:00,2026-05-25 08:59:00,1,29932.924609375,29918.425730133058,3.96,-59.79156179809282,-1.0609388572889535,sl,9.465919494628906,0.525,2.376,11211.651912499732
2026-05-26 13:20:00,2026-05-26 13:56:00,1,29830.155390625,29808.729049282076,2.65,-58.36980455875204,-1.0412346907359167,sl,14.084227561950684,0.455,1.5899999999999999,11153.28210794098
2026-05-27 15:15:00,2026-05-27 15:22:00,1,30259.655390625,30319.463724975587,1.86,110.12750189208985,1.9747998988330195,tp,19.936111450195312,0.455,1.116,11263.40960983307
2026-05-28 14:50:00,2026-05-28 15:32:00,1,29876.255,29941.05563056946,1.73,111.06709088516236,1.972175295626285,tp,21.600210189819336,0.455,1.038,11374.476700718233
2026-05-28 15:30:00,2026-05-28 15:52:00,1,29939.854609375,30009.17043197632,1.6400000000000001,112.69394906616212,1.9815232301464236,tp,23.105274200439453,0.455,0.984,11487.170649784395
2026-06-03 07:10:00,2026-06-03 07:48:00,1,30694.325,30675.852810764314,3.16,-60.26811798476943,-1.0493117900342261,sl,12.114792823791504,0.525,1.896,11426.902531799626
2026-06-03 09:35:00,2026-06-03 10:42:00,1,30678.55578125,30656.457660274507,2.62,-59.46907695579338,-1.0408608420400622,sl,14.53208065032959,0.455,1.572,11367.433454843833
2026-06-03 15:00:00,2026-06-03 15:16:00,1,30763.155390625,30737.88900859833,2.27,-58.71668720054461,-1.0330685010612413,sl,16.644254684448242,0.455,1.3619999999999999,11308.716767643287
2026-06-04 07:40:00,2026-06-04 08:08:00,1,30471.825,30443.238852882387,1.99,-58.0804327640519,-1.0271798994954535,sl,18.857431411743164,0.525,1.194,11250.636334879237
2026-06-04 08:40:00,2026-06-04 08:55:00,1,30458.924609375,30428.779771232606,1.8800000000000001,-57.800295707701274,-1.0275026938433471,sl,19.89655876159668,0.525,1.1280000000000001,11192.836039171534
2026-06-04 09:05:00,2026-06-04 11:05:00,1,30459.854609375,30429.689709739687,1.87,-57.53036231803758,-1.0279854384840224,sl,19.90993309020996,0.455,1.122,11135.305676853497
2026-06-05 07:45:00,2026-06-05 08:46:00,1,30182.02421875,30148.703347587587,1.68,-56.987063552855226,-1.0235383779596083,sl,22.013914108276367,0.525,1.008,11078.318613300642
2026-06-08 09:20:00,2026-06-08 10:20:00,1,29047.45421875,29156.520762329103,1.01,109.55120901489258,1.9777587707825135,tp,36.35551452636719,0.455,0.606,11187.869822315533
2026-06-09 08:30:00,2026-06-09 10:36:00,1,29609.424609375,29574.522336387636,1.61,-57.158659509657646,-1.0217970072488316,sl,23.06818199157715,0.525,0.966,11130.711162805877
