entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2025-06-06 16:35:00,2025-06-06 17:29:00,1,21786.75,21748.355731010437,1.31,-51.606492376327516,-1.0321298475265503,sl,25.262845993041992,1.25,1.31,9948.393507623672
2025-06-10 16:25:00,2025-06-10 16:30:00,-1,21814.5,21833.048052310944,2.75,-53.75714385509491,-1.08072009443333,sl,12.032034873962402,1.625,2.75,9894.636363768577
2025-06-13 16:15:00,2025-06-13 16:26:00,-1,21618.900390625,21647.33914375305,1.77,-52.10659303665162,-1.0532290651418288,sl,18.625835418701172,1.625,1.77,9842.529770731926
2025-06-16 16:45:00,2025-06-16 17:00:00,1,21875.650390625,21941.031099319458,1.5,96.57106304168701,1.9623219902032492,tp,21.793569564819336,1.25,1.5,9939.100833773613
2025-06-17 09:00:00,2025-06-17 09:56:00,1,21867.07421875,21844.77114534378,2.27,-52.89797663211823,-1.0644418950327574,sl,14.535382270812988,1.875,2.27,9886.202857141494
2025-06-18 20:20:00,2025-06-18 20:48:00,-1,21767.900390625,21797.529492378235,1.69,-51.76318196296692,-1.0471802513252044,sl,19.419401168823242,1.25,1.69,9834.439675178526
2025-06-19 09:30:00,2025-06-19 10:00:00,-1,21614.19921875,21633.06960248947,2.67,-53.05392458438873,-1.0789414819085894,sl,12.246922492980957,1.625,2.67,9781.385750594138
2025-06-19 14:05:00,2025-06-19 15:43:00,-1,21590.400390625,21552.160727500916,2.5500000000000003,94.96114096641541,1.941670503295452,tp,12.746554374694824,1.625,2.5500000000000003,9876.346891560554
2025-06-19 15:40:00,2025-06-19 16:38:00,-1,21551.0,21504.65410041809,2.13,96.58676610946655,1.9559208920051399,tp,15.448633193969727,1.625,2.13,9972.93365767002
2025-07-01 14:50:00,2025-07-01 15:00:00,-1,22627.19921875,22640.268482208252,3.96,-55.714283294677735,-1.1173098148873934,sl,8.379508972167969,1.625,3.96,9917.219374375343
2025-07-01 15:20:00,2025-07-01 15:31:00,-1,22580.80078125,22597.869418621063,2.99,-54.02522573947907,-1.0895236598087648,sl,11.045758247375488,1.625,2.99,9863.194148635865
2025-07-08 15:00:00,2025-07-08 15:13:00,-1,22749.400390625,22764.45917367935,3.38,-54.27868672370911,-1.1006310107201156,sl,9.705855369567871,1.625,3.38,9808.915461912156
