entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2025-06-06 16:35:00,2025-06-06 17:29:00,1,21785.649999999998,21747.455731010436,1.31,-50.82049237632656,-1.0164098475265313,sl,25.262845993041992,0.35000000000000003,0.786,9949.179507623674
2025-06-09 18:15:00,2025-06-09 19:38:00,-1,21802.100390625,21832.722458839417,1.6400000000000001,-51.20419187164188,-1.0293148662642195,sl,20.214712142944336,0.35000000000000003,0.984,9897.975315752032
2025-06-10 16:25:00,2025-06-10 16:30:00,-1,21814.7,21833.048052310944,2.74,-51.91766333198348,-1.0490562296990102,sl,12.032034873962402,0.455,1.6440000000000001,9846.057652420048
2025-06-11 07:55:00,2025-06-11 08:06:00,-1,21856.39921875,21868.794962882996,4.07,-52.89267862128916,-1.0743930309668408,sl,8.06382942199707,0.525,2.442,9793.16497379876
2025-06-11 14:00:00,2025-06-11 14:16:00,-1,21902.50078125,21874.412436676026,3.48,95.65943911743165,1.9535959901291327,tp,9.362781524658203,0.455,2.088,9888.82441291619
2025-06-11 14:15:00,2025-06-11 14:29:00,-1,21868.50078125,21884.453263282776,3.15,-52.14031840324173,-1.0545301691298952,sl,10.434988021850586,0.455,1.89,9836.684094512948
2025-06-13 08:50:00,2025-06-13 10:01:00,1,21550.225390625,21602.10170478821,1.8900000000000001,96.91223376846314,1.9704248471804082,tp,17.292104721069336,0.525,1.1340000000000001,9933.596328281412
2025-06-13 16:15:00,2025-06-13 16:26:00,-1,21619.100390625,21647.33914375305,1.77,-51.04459303665032,-1.0277162741418027,sl,18.625835418701172,0.455,1.062,9882.551735244762
2025-06-16 16:45:00,2025-06-16 17:00:00,1,21874.550390624998,21939.931099319456,1.51,97.81887012863159,1.9796277874220287,tp,21.793569564819336,0.35000000000000003,0.9059999999999999,9980.370605373393
2025-06-17 07:15:00,2025-06-17 07:33:00,1,21856.424609375,21830.870105171205,1.97,-51.52437328147745,-1.0325142285545374,sl,16.836336135864258,0.525,1.182,9928.846232091915
2025-06-17 08:25:00,2025-06-17 10:05:00,1,21849.52421875,21827.197782421114,2.25,-51.58448173999623,-1.0390831025918277,sl,14.684290885925293,0.525,1.3499999999999999,9877.26175035192
2025-06-17 13:35:00,2025-06-17 13:52:00,-1,21775.100390625,21798.327040672302,2.15,-51.22729760169826,-1.0372773122039227,sl,15.284433364868164,0.455,1.2899999999999998,9826.034452750222
2025-06-18 19:25:00,2025-06-18 20:31:00,-1,21799.7,21735.325942230225,1.52,96.93656781005859,1.9730557281513883,tp,21.458019256591797,0.35000000000000003,0.9119999999999999,9922.97102056028
