entry_ts,exit_ts,entry,exit,ret_net,reason,nights
2020-06-26 23:00:00,2020-06-29 16:30:00,9854.749609375,9847.299609375,-0.0008168649959752199,window,3
2020-06-29 23:00:00,2020-06-30 16:30:00,9964.050390625,9959.7,-0.0004968251294329707,window,1
2020-06-30 23:00:00,2020-07-01 16:30:00,10141.9498046875,10158.4998046875,0.0015726758963674986,window,1
2020-07-01 23:00:00,2020-07-02 16:30:00,10275.65,10376.600390625,0.009765843584104275,window,1
2020-07-02 23:00:00,2020-07-03 16:30:00,10344.249609375,10363.799609375,0.0018319356855838723,window,1
2020-07-06 23:00:00,2020-07-07 16:30:00,10601.15,10587.799609375,-0.0013159318210759123,window,1
2020-07-07 23:00:00,2020-07-08 16:30:00,10527.9498046875,10582.2,0.0050959774987351944,window,1
2020-07-08 23:00:00,2020-07-09 16:30:00,10664.15,10743.299609375,0.007365763738788473,window,1
2020-07-09 23:00:00,2020-07-10 16:30:00,10750.550390625,10743.2,-0.0007395333574671706,window,1
2020-07-10 23:00:00,2020-07-13 16:30:00,10831.3501953125,10946.9001953125,0.010612711982089563,window,3
2020-07-13 23:00:00,2020-07-14 16:30:00,10607.65,10500.7,-0.010138909183466547,window,1
2020-07-14 23:00:00,2020-07-15 16:30:00,10683.9498046875,10733.600390625,0.0045910535742109656,window,1
2020-07-15 23:00:00,2020-07-16 16:30:00,10698.050390625,10581.2,-0.01097867240632218,window,1
2020-07-16 23:00:00,2020-07-17 16:30:00,10623.9498046875,10653.600390625,0.0027344430716985686,window,1
2020-07-17 23:00:00,2020-07-20 16:30:00,10640.8501953125,10668.4998046875,0.0025420533959698978,window,3
2020-07-20 23:00:00,2020-07-21 16:30:00,10945.9498046875,11010.4998046875,0.00584234361942854,window,1
2020-07-21 23:00:00,2020-07-22 16:30:00,10834.65,10850.4998046875,0.0014075032130711274,window,1
2020-07-22 23:00:00,2020-07-23 16:30:00,10872.15,10853.799609375,-0.0017430214469998033,window,1
2020-07-23 23:00:00,2020-07-24 16:30:00,10587.550390625,10426.799609375,-0.015239670678958074,window,1
2020-07-24 23:00:00,2020-07-27 16:30:00,10482.749609375,10559.9998046875,0.007312031496388199,window,3
2020-07-27 23:00:00,2020-07-28 16:30:00,10672.15,10640.799609375,-0.0029938101155811067,window,1
2020-07-28 23:00:00,2020-07-29 16:30:00,10541.15,10599.799609375,0.005506952218211589,window,1
2020-07-29 23:00:00,2020-07-30 16:30:00,10661.65,10578.299609375,-0.007874052386356606,window,1
2020-07-30 23:00:00,2020-07-31 16:30:00,10717.550390625,10908.4001953125,0.01775123957932766,window,1
2020-07-31 23:00:00,2020-08-03 16:30:00,10910.65,10999.9001953125,0.008125106690481419,window,3
2020-08-03 23:00:00,2020-08-04 16:30:00,11049.8501953125,11027.9001953125,-0.0020407516483404394,window,1
2020-08-04 23:00:00,2020-08-05 16:30:00,11100.15,11114.4998046875,0.0012387044037694167,window,1
2020-08-05 23:00:00,2020-08-06 16:30:00,11124.9498046875,11110.4001953125,-0.0013617687846659424,window,1
2020-08-06 23:00:00,2020-08-07 16:30:00,11265.050390625,11241.100390625,-0.002179306718452845,window,1
2020-08-07 23:00:00,2020-08-10 16:30:00,11137.4498046875,11145.4998046875,0.0006689143502909935,window,3
2020-08-10 23:00:00,2020-08-11 16:30:00,11088.8501953125,11034.9998046875,-0.0049103730022447495,window,1
2020-08-11 23:00:00,2020-08-12 16:30:00,10876.8501953125,10965.4001953125,0.008085980630486584,window,1
2020-08-12 23:00:00,2020-08-13 16:30:00,11150.8501953125,11178.299609375,0.0024078355992790414,window,1
2020-08-13 23:00:00,2020-08-14 16:30:00,11174.749609375,11194.9998046875,0.0017584461396804507,window,1
2020-08-14 23:00:00,2020-08-17 16:30:00,11164.4498046875,11233.299609375,0.006113136417958167,window,3
2020-08-17 23:00:00,2020-08-18 16:30:00,11289.15,11333.2,0.003848828299739227,window,1
2020-08-18 23:00:00,2020-08-19 16:30:00,11398.4498046875,11393.2,-0.0005132105494813193,window,1
2020-08-19 23:00:00,2020-08-20 16:30:00,11324.15,11287.9998046875,-0.003245293934864772,window,1
2020-08-20 23:00:00,2020-08-21 16:30:00,11479.8501953125,11485.2,0.00041375145203903025,window,1
2020-08-21 23:00:00,2020-08-24 16:30:00,11557.9498046875,11689.600390625,0.011338566800519548,window,3
2020-08-24 23:00:00,2020-08-25 16:30:00,11631.65,11596.4001953125,-0.003082091078006896,window,1
2020-08-25 23:00:00,2020-08-26 16:30:00,11720.65,11772.4001953125,0.00436410909911149,window,1
2020-08-26 23:00:00,2020-08-27 16:30:00,11971.3501953125,12017.100390625,0.003771520720376228,window,1
2020-08-27 23:00:00,2020-08-28 16:30:00,11933.550390625,11983.7,0.0041521263792481476,window,1
