entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2020-01-08 17:40:00,2020-01-08 18:17:00,-1,8858.100390625,8871.507623672485,3.81,-53.36755791091642,-1.0673511582183284,sl,8.738155364990234,0.35000000000000003,2.286,9946.632442089083
2020-01-27 16:25:00,2020-01-27 16:33:00,-1,8941.4001953125,8957.22214460373,3.2,-52.55023773193127,-1.0566438045818487,sl,10.347966194152832,0.35000000000000003,1.92,9894.082204357152
2020-01-30 09:05:00,2020-01-30 10:07:00,-1,9007.2,9020.392416000366,3.83,-52.82495328139981,-1.0678090638490305,sl,8.59494400024414,0.35000000000000003,2.298,9841.257251075753
2020-01-30 19:35:00,2020-01-30 20:33:00,-1,9030.9998046875,9051.008114337921,2.49,-51.314691029546836,-1.0428482808726012,sl,13.138873100280762,0.35000000000000003,1.494,9789.942560046205
2020-01-31 17:00:00,2020-01-31 17:53:00,-1,9095.799609375,9050.102953147889,2.14,96.50684432601929,1.9715507774248642,tp,15.232218742370605,0.35000000000000003,1.284,9886.449404372224
2020-02-04 07:35:00,2020-02-04 09:40:00,1,9176.65,9166.94725522995,5.25,-54.089410042758935,-1.0942130552721632,sl,6.268496513366699,0.35000000000000003,3.15,9832.359994329467
2020-02-04 13:10:00,2020-02-04 13:40:00,1,9224.249609375,9216.24377951622,6.37,-54.81913620042338,-1.1150758562957168,sl,5.1372199058532715,0.35000000000000003,3.822,9777.540858129043
2020-02-04 13:45:00,2020-02-04 14:04:00,1,9225.4498046875,9216.925111865998,5.94,-54.200675359721636,-1.1086770415213196,sl,5.483128547668457,0.35000000000000003,3.564,9723.340182769321
2020-02-24 11:15:00,2020-02-24 11:48:00,-1,9138.7,9163.282517433167,2.0,-50.365034866331555,-1.0359615917909193,sl,16.188344955444336,0.35000000000000003,1.2,9672.97514790299
2020-02-24 12:45:00,2020-02-24 13:21:00,-1,9139.4998046875,9162.29526424408,2.14,-50.06628345107877,-1.0351785812647867,sl,14.996973037719727,0.35000000000000003,1.284,9622.90886445191
2020-02-24 14:50:00,2020-02-24 15:02:00,-1,9170.9001953125,9193.785978794098,2.13,-50.024718815801975,-1.0397005629056477,sl,15.057188987731934,0.35000000000000003,1.2779999999999998,9572.884145636108
2020-02-25 16:40:00,2020-02-25 17:25:00,-1,9113.9001953125,9055.200730514527,1.6300000000000001,94.70212762069703,1.9785495401376596,tp,19.56648826599121,0.35000000000000003,0.978,9667.586273256806
2020-02-26 19:00:00,2020-02-26 20:37:00,-1,8914.9001953125,8839.44617958069,1.28,95.81314013671876,1.9821522648681027,tp,25.151338577270508,0.35000000000000003,0.768,9763.399413393525
2020-02-27 07:40:00,2020-02-27 07:56:00,-1,8703.4998046875,8725.929832935333,2.2,-50.66606214523156,-1.0378774850842911,sl,14.753352165222168,0.35000000000000003,1.32,9712.733351248293
2020-02-27 08:05:00,2020-02-27 08:54:00,-1,8704.299609375,8727.326658725739,2.13,-50.32561511707151,-1.0362812052408217,sl,15.151366233825684,0.35000000000000003,1.2779999999999998,9662.407736131221
2020-02-27 08:50:00,2020-02-27 09:27:00,1,8737.249609375,8782.457934761047,2.13,95.01573307228087,1.9667092440527607,tp,15.069441795349121,0.35000000000000003,1.2779999999999998,9757.423469203502
2020-02-27 13:55:00,2020-02-27 14:30:00,-1,8753.299609375,8702.270650100709,1.9100000000000001,96.31931221389772,1.9742775850182566,tp,17.009653091430664,0.35000000000000003,1.1460000000000001,9853.7427814174
2020-02-27 14:25:00,2020-02-27 14:33:00,-1,8708.4998046875,8735.699076652527,1.83,-50.87266769599781,-1.0325552193616345,sl,17.93284797668457,0.35000000000000003,1.098,9802.870113721403
2020-02-27 14:35:00,2020-02-27 16:07:00,-1,8710.299609375,8652.176812362672,1.68,96.63829898071289,1.9716327536655838,tp,19.374265670776367,0.35000000000000003,1.008,9899.508412702115
2020-03-02 07:25:00,2020-03-02 08:04:00,1,8518.65,8484.637181854248,1.46,-50.53471449279679,-1.0209540188471464,sl,22.47521209716797,0.35000000000000003,0.876,9848.973698209318
2020-03-02 08:55:00,2020-03-02 09:45:00,1,8502.4498046875,8555.23812713623,1.86,97.07027975463868,1.9711755301425453,tp,17.596107482910156,0.35000000000000003,1.116,9946.043977963956
2020-03-02 09:40:00,2020-03-02 09:50:00,1,8551.15,8608.785513305664,1.72,98.10108288574219,1.9726653753611165,tp,19.211837768554688,0.35000000000000003,1.032,10044.1450608497
2020-03-02 10:55:00,2020-03-02 11:44:00,-1,8595.9998046875,8515.711816024781,1.25,99.60998582839966,1.9834437918795456,tp,26.762662887573242,0.35000000000000003,0.75,10143.7550466781
2020-03-02 15:20:00,2020-03-02 15:52:00,-1,8420.600390625,8463.98966217041,1.17,-51.46744770812903,-1.014761249089581,sl,28.726181030273438,0.35000000000000003,0.702,10092.28759896997
2020-03-02 16:35:00,2020-03-02 16:43:00,-1,8486.799609375,8536.168910980225,1.02,-50.968687637328365,-1.010052223294356,sl,32.712867736816406,0.35000000000000003,0.612,10041.31891133264
