entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2026-01-15 14:55:00,2026-01-15 15:40:00,1,25688.255,25727.52695453644,2.54,98.22676452255249,1.9645352904510498,tp,13.090651512145996,0.455,1.524,10098.226764522553
2026-01-15 15:35:00,2026-01-15 16:22:00,1,25711.354609375,25756.371918563844,2.24,99.49477258300783,1.9705394799125797,tp,15.005769729614258,0.455,1.344,10197.72153710556
2026-01-15 16:20:00,2026-01-15 16:30:00,1,25773.55578125,25747.799915390016,2.0,-52.71173171996925,-1.0337942946994907,sl,16.970577239990234,0.455,1.2,10145.00980538559
2026-01-16 16:50:00,2026-01-16 17:17:00,-1,25623.600390625,25548.24429626465,1.34,100.17316644287109,1.974826409525855,tp,25.118698120117188,0.35000000000000003,0.804,10245.182971828463
2026-01-19 07:25:00,2026-01-19 07:51:00,1,25263.424609375,25245.29004802704,2.87,-53.768191068647205,-1.049628712664195,sl,11.889707565307617,0.525,1.722,10191.414780759815
2026-01-19 08:30:00,2026-01-19 08:41:00,1,25260.424609375,25244.18266620636,3.19,-53.72579870795972,-1.0543344543171311,sl,10.627962112426758,0.525,1.914,10137.688982051855
2026-01-21 11:20:00,2026-01-21 11:57:00,-1,25042.89921875,24995.029506874085,2.11,99.73909205818175,1.9676889325518583,tp,15.956570625305176,0.455,1.2659999999999998,10237.428074110037
2026-01-22 09:30:00,2026-01-22 10:01:00,1,25408.655390625,25455.433367614747,2.18,100.66798983764649,1.9666656333778008,tp,15.592658996582031,0.455,1.308,10338.096063947683
2026-01-22 14:30:00,2026-01-22 15:47:00,1,25544.854609375,25589.754848365785,2.3000000000000003,101.8905496788025,1.971166625818619,tp,14.96674633026123,0.455,1.3800000000000001,10439.986613626486
2026-01-22 15:45:00,2026-01-22 16:30:00,1,25582.155390625,25555.212454872133,1.95,-53.708724718092455,-1.0289040916583307,sl,17.7619571685791,0.455,1.17,10386.277888908393
2026-02-16 08:10:00,2026-02-16 08:21:00,1,24737.825,24723.627432250978,3.73,-55.19492770385471,-1.0628432686708276,sl,9.265045166015625,0.525,2.238,10331.082961204538
2026-02-16 08:40:00,2026-02-16 09:08:00,1,24746.52421875,24777.403030586243,3.34,101.13123153305052,1.9578050415976769,tp,10.292937278747559,0.525,2.004,10432.214192737589
2026-02-16 18:35:00,2026-02-16 18:46:00,-1,24599.2,24641.700019836426,1.23,-53.01302439880281,-1.0163331277401866,sl,28.133346557617188,0.35000000000000003,0.738,10379.201168338786
2026-02-19 13:55:00,2026-02-19 14:01:00,1,24809.755,24779.104607658388,1.7,-53.125666980742174,-1.0236947163679464,sl,20.23359489440918,0.455,1.02,10326.075501358044
2026-02-19 14:20:00,2026-02-19 15:16:00,1,24805.45421875,24771.938832359316,1.55,-52.87884890556223,-1.0241809465485276,sl,22.143590927124023,0.455,0.9299999999999999,10273.196652452481
2026-02-19 16:15:00,2026-02-19 16:27:00,1,24799.05578125,24763.062102394106,1.43,-52.328960763930226,-1.018747377943708,sl,23.795785903930664,0.455,0.858,10220.867691688552
2026-02-20 19:15:00,2026-02-20 19:51:00,-1,24860.00078125,24942.249324798584,0.62,-51.36609700012162,-1.0051220414856112,sl,54.632362365722656,0.35000000000000003,0.372,10169.50159468843
2026-02-26 18:35:00,2026-02-26 21:47:00,-1,24969.50078125,25039.271545410156,0.73,-51.37065783691353,-1.0102886037944006,sl,46.3138427734375,0.35000000000000003,0.438,10118.130936851516
2026-03-11 15:40:00,2026-03-11 16:05:00,-1,24911.89921875,24962.178108215332,1.01,-51.38767835998462,-1.0157543657163828,sl,33.31925964355469,0.455,0.606,10066.743258491531
2026-03-11 17:20:00,2026-03-11 21:25:00,-1,24998.89921875,24906.349218749998,0.67,61.60650000000195,1.2239608862187963,time,49.62174606323242,0.35000000000000003,0.402,10128.349758491535
2026-03-16 19:20:00,2026-03-16 19:43:00,-1,24623.00078125,24671.9858417511,1.04,-51.56846292114182,-1.0182994100871605,sl,32.45670700073242,0.35000000000000003,0.624,10076.781295570392
