entry_ts,exit_ts,side,entry,exit,lots,pnl,R,reason,atr,spread_cost_px,commission,equity_after
2025-06-06 16:35:00,2025-06-06 17:29:00,1,21785.649999999998,21747.455731010436,1.31,-50.82049237632656,-1.0164098475265313,sl,25.262845993041992,0.35000000000000003,0.786,9949.179507623674
2025-06-13 08:50:00,2025-06-13 10:01:00,1,21550.225390625,21602.10170478821,1.9100000000000001,97.9377600517273,1.9687605390310097,tp,17.292104721069336,0.525,1.1460000000000001,10047.117267675401
2025-06-16 16:45:00,2025-06-16 17:00:00,1,21874.550390624998,21939.931099319456,1.53,99.11448430252075,1.9729934798591804,tp,21.793569564819336,0.35000000000000003,0.9179999999999999,10146.231751977923
2025-06-17 07:15:00,2025-06-17 07:33:00,1,21856.424609375,21830.870105171205,2.0,-52.30900840759132,-1.03110218032215,sl,16.836336135864258,0.525,1.2,10093.92274357033
2025-06-17 08:10:00,2025-06-17 08:16:00,1,21852.12578125,21831.294924640657,2.45,-52.5055986928922,-1.040340807568345,sl,13.687237739562988,0.525,1.47,10041.417144877438
2025-06-17 08:25:00,2025-06-17 10:05:00,1,21849.52421875,21827.197782421114,2.27,-52.043010466573975,-1.0365670445854023,sl,14.684290885925293,0.525,1.3619999999999999,9989.374134410864
2025-06-19 12:20:00,2025-06-19 12:56:00,1,21622.95421875,21601.215280609133,2.32,-51.82633648681472,-1.0376293006843365,sl,14.292625427246094,0.455,1.392,9937.54779792405
2025-06-19 13:50:00,2025-06-19 14:06:00,1,21621.755,21604.2848869133,2.89,-52.22262682056217,-1.0510163650527842,sl,11.446742057800293,0.455,1.734,9885.325171103488
2025-06-19 16:20:00,2025-06-19 16:35:00,1,21553.755,21528.45082386017,1.97,-51.03122699546671,-1.032464306680367,sl,16.669450759887695,0.455,1.182,9834.293944108022
2025-08-07 16:00:00,2025-08-07 16:28:00,1,23519.95421875,23497.63842971802,2.23,-51.102209541319176,-1.0392654486789226,sl,14.677192687988281,0.455,1.3379999999999999,9783.191734566703
2025-08-07 16:35:00,2025-08-07 16:43:00,1,23537.649999999998,23509.731037712096,1.77,-50.47856324958672,-1.0319446785701254,sl,18.412641525268555,0.35000000000000003,1.062,9732.713171317117
2025-09-12 20:50:00,2025-09-12 21:52:00,1,24101.450781249998,24133.29283084869,3.0500000000000003,95.28825127601624,1.958102526987775,tp,10.61401653289795,0.35000000000000003,1.83,9828.001422593134
2025-10-01 15:45:00,2025-10-01 16:27:00,1,24585.354609375,24560.498910026552,2.0,-50.91139869689796,-1.0360478495629868,sl,16.370466232299805,0.455,1.2,9777.090023896235
2025-10-01 20:05:00,2025-10-01 21:16:00,1,24766.050390624998,24812.280330085752,2.11,96.27917226219176,1.9694852359316597,tp,15.409979820251465,0.35000000000000003,1.2659999999999998,9873.369196158426
2025-10-13 09:30:00,2025-10-13 10:12:00,1,24660.854609375,24708.974749450685,2.05,97.41628715515135,1.9733139766120464,tp,16.04004669189453,0.455,1.2299999999999998,9970.785483313577
2025-10-15 07:25:00,2025-10-15 08:00:00,1,24666.825,24705.038962554932,2.6,97.79630264282227,1.9616569387935876,tp,12.737987518310547,0.525,1.56,10068.5817859564
2025-10-15 15:50:00,2025-10-15 16:30:00,1,24851.155390625,24823.991798477175,1.87,-51.91791731643541,-1.031285605463328,sl,17.909061431884766,0.455,1.122,10016.663868639964
2025-10-16 07:10:00,2025-10-16 07:43:00,1,24771.52421875,24753.81841030121,2.87,-52.53767024802953,-1.0490053562147326,sl,11.603872299194336,0.525,1.722,9964.126198391934
2025-10-16 08:15:00,2025-10-16 08:30:00,1,24770.924609375,24802.559426498414,3.14,97.4493257675171,1.9560034432972961,tp,10.544939041137695,0.525,1.884,10061.57552415945
2025-10-20 04:00:00,2025-10-20 05:13:00,1,24904.924609375,24876.286863708498,1.77,-51.750809829710626,-1.028682033056327,sl,18.891830444335938,0.525,1.062,10009.82471432974
2025-11-06 09:20:00,2025-11-06 09:31:00,1,25607.05578125,25584.56507356644,2.25,-51.95409228801564,-1.038061979519778,sl,14.793805122375488,0.455,1.3499999999999999,9957.870622041724
2025-11-10 07:05:00,2025-11-10 09:07:00,1,25388.62578125,25370.331926727296,2.7600000000000002,-52.14703848266401,-1.0473532035500974,sl,11.995903015136719,0.525,1.6560000000000001,9905.72358355906
2025-11-10 10:30:00,2025-11-10 11:16:00,1,25417.155390625,25463.077486877442,2.15,97.44250694274902,1.9673980627619851,tp,15.307365417480469,0.455,1.2899999999999998,10003.166090501809
2025-11-13 08:05:00,2025-11-13 09:45:00,1,25623.52421875,25606.91609182358,3.06,-52.65686839484946,-1.0528040406096653,sl,10.872084617614746,0.525,1.8359999999999999,9950.509222106959
2025-11-17 04:50:00,2025-11-17 08:55:00,1,25177.02421875,25153.89921875,1.62,-38.43450000000001,-0.7725132280589302,time,20.433353424072266,0.525,0.972,9912.07472210696
2025-11-18 07:45:00,2025-11-18 07:59:00,1,24677.924609375,24637.27770843506,1.22,-50.32121914672763,-1.0153518926667475,sl,26.897933959960938,0.525,0.732,9861.753502960231
2025-11-18 09:30:00,2025-11-18 10:35:00,1,24652.255,24750.565459136964,1.0,97.7104591369629,1.9816041661887585,tp,32.7701530456543,0.455,0.6,9959.463962097194
2025-11-20 03:50:00,2025-11-20 07:55:00,1,25083.02421875,25093.89921875,1.5,15.4125,0.3095046090563802,time,22.082826614379883,0.525,0.8999999999999999,9974.876462097194
2025-11-20 09:15:00,2025-11-20 09:40:00,1,25119.95421875,25095.177157478334,2.0300000000000002,-51.515434381483516,-1.0329037071733822,sl,16.31804084777832,0.455,1.2180000000000002,9923.361027715711
2025-11-24 07:10:00,2025-11-24 08:43:00,1,24440.02421875,24409.386841201784,1.6300000000000001,-50.91692540359379,-1.0262032241169907,sl,20.224918365478516,0.525,0.978,9872.444102312118
2025-11-24 09:25:00,2025-11-24 10:06:00,1,24421.655390625,24398.91139371872,2.19,-51.12335322475274,-1.0356777449422012,sl,14.962664604187012,0.455,1.3139999999999998,9821.320749087365
2025-11-26 03:10:00,2025-11-26 05:01:00,1,25086.424609375,25126.23866481781,2.46,96.46657638931275,1.9644318489094617,tp,13.27135181427002,0.525,1.476,9917.787325476678
2025-11-26 07:30:00,2025-11-26 09:29:00,1,25143.225390625,25171.909351539613,3.45,96.88966515541078,1.9538564797920586,tp,9.561320304870605,0.525,2.07,10014.67699063209
2025-12-01 07:50:00,2025-12-01 09:28:00,1,25196.825,25237.268663597108,2.47,98.41384908485414,1.965392377146307,tp,13.481221199035645,0.525,1.482,10113.090839716944
2025-12-02 15:10:00,2025-12-02 16:30:00,1,25460.255,25440.422299938204,2.58,-52.716366159437214,-1.0425371826465804,sl,13.02180004119873,0.455,1.548,10060.374473557507
2025-12-11 09:15:00,2025-12-11 10:10:00,1,25490.05578125,25465.970359401705,2.11,-52.08624009990538,-1.0354731871424436,sl,15.856947898864746,0.455,1.2659999999999998,10008.288233457602
2025-12-11 13:45:00,2025-12-11 14:20:00,1,25602.155390625,25642.39851654053,2.48,98.31495227050782,1.9646706804834408,tp,13.414375305175781,0.455,1.488,10106.60318572811
2025-12-16 08:50:00,2025-12-16 09:37:00,1,24871.62578125,24851.26693620682,2.5100000000000002,-52.60670105838594,-1.0410362431696876,sl,13.372563362121582,0.525,1.506,10053.996484669724
2025-12-16 09:55:00,2025-12-16 10:27:00,1,24872.854609375,24925.8512600708,1.8900000000000001,99.02966981506349,1.9699563246528553,tp,17.665550231933594,0.455,1.1340000000000001,10153.026154484787
2025-12-16 13:35:00,2025-12-16 14:16:00,1,25012.354609375,25058.402627830506,2.2,99.98564060211183,1.9695731909041965,tp,15.349339485168457,0.455,1.32,10253.011795086899
2025-12-17 14:30:00,2025-12-17 15:14:00,1,25250.55578125,25228.74515016556,2.38,-53.33730198097055,-1.0404221324807028,sl,14.340420722961426,0.455,1.428,10199.67449310593
2025-12-18 15:10:00,2025-12-18 15:30:00,1,24868.45421875,24914.638550643922,2.2,100.28553016662599,1.9664456985251846,tp,15.394777297973633,0.455,1.32,10299.960023272555
